nct_id,classification,status
NCT04019561,1,from_previous_run
NCT04338269,0,from_previous_run
NCT01386606,0,from_previous_run
NCT00866840,1,from_previous_run
NCT05448651,1,from_previous_run
NCT03493464,1,from_previous_run
NCT02895360,1,from_previous_run
NCT01472380,1,from_previous_run
NCT00928421,1,from_previous_run
NCT00192023,1,from_previous_run
NCT01951950,1,from_previous_run
NCT04663737,1,from_previous_run
NCT02420353,1,from_previous_run
NCT01153581,1,from_previous_run
NCT05307978,1,from_previous_run
NCT03095274,1,from_previous_run
NCT04227704,1,from_previous_run
NCT02632409,1,from_previous_run
NCT02231918,1,from_previous_run
NCT04349280,1,from_previous_run
NCT03800836,1,from_previous_run
NCT00388349,1,from_previous_run
NCT05109702,0,from_previous_run
NCT02516553,1,from_previous_run
NCT00006604,1,from_previous_run
NCT01844830,1,from_previous_run
NCT00752232,1,from_previous_run
NCT01787383,0,from_previous_run
NCT03311334,1,from_previous_run
NCT03242434,1,from_previous_run
NCT01681836,1,from_previous_run
NCT00979992,1,from_previous_run
NCT04579380,1,from_previous_run
NCT01462695,1,from_previous_run
NCT04634253,1,from_previous_run
NCT01715207,1,from_previous_run
NCT03205150,0,from_previous_run
NCT04336332,0,from_previous_run
NCT00972777,1,from_previous_run
NCT02516046,1,from_previous_run
NCT00617409,1,from_previous_run
NCT03613740,1,from_previous_run
NCT01953081,1,from_previous_run
NCT03677401,0,from_previous_run
NCT06655818,0,from_previous_run
NCT00738881,0,from_previous_run
NCT00826618,1,from_previous_run
NCT03472534,1,from_previous_run
NCT02124759,1,from_previous_run
NCT00418561,0,from_previous_run
NCT04076579,1,from_previous_run
NCT03538015,1,from_previous_run
NCT01355627,0,from_previous_run
NCT01606319,0,from_previous_run
NCT00866905,1,from_previous_run
NCT03404648,1,from_previous_run
NCT02780609,1,from_previous_run
NCT02685293,0,from_previous_run
NCT02991807,1,from_previous_run
NCT00834275,0,from_previous_run
NCT02034591,1,from_previous_run
NCT04617860,0,from_previous_run
NCT00684723,1,from_previous_run
NCT04311411,1,from_previous_run
NCT00986999,0,from_previous_run
NCT02429934,1,from_previous_run
NCT03346200,1,from_previous_run
NCT01523002,1,from_previous_run
NCT03436693,1,from_previous_run
NCT01353209,0,from_previous_run
NCT02693717,0,from_previous_run
NCT02914600,1,from_previous_run
NCT03800420,1,from_previous_run
NCT04070157,0,from_previous_run
NCT03593213,1,from_previous_run
NCT01844076,1,from_previous_run
NCT04782856,1,from_previous_run
NCT00405353,1,from_previous_run
NCT00944645,0,from_previous_run
NCT00797797,1,from_previous_run
NCT03158129,1,from_previous_run
NCT01408030,0,from_previous_run
NCT00167219,1,from_previous_run
NCT00811642,1,from_previous_run
NCT00134381,1,from_previous_run
NCT02850016,1,from_previous_run
NCT03597529,1,from_previous_run
NCT02625909,1,from_previous_run
NCT01576367,1,from_previous_run
NCT00755261,1,from_previous_run
NCT01058369,1,from_previous_run
NCT04518410,-1,from_previous_run
NCT02927249,1,from_previous_run
NCT03917654,1,from_previous_run
NCT05248867,1,from_previous_run
NCT02637037,1,from_previous_run
NCT03965091,0,from_previous_run
NCT03442751,1,from_previous_run
NCT02337491,1,from_previous_run
NCT01450137,1,from_previous_run
NCT02423343,1,from_previous_run
NCT05082116,1,from_previous_run
NCT04310579,0,from_previous_run
NCT02858076,1,from_previous_run
NCT03050801,1,from_previous_run
NCT00417417,1,from_previous_run
NCT00754923,1,from_previous_run
NCT05418673,1,from_previous_run
NCT01863186,1,from_previous_run
NCT04211909,1,from_previous_run
NCT00911170,1,from_previous_run
NCT01393392,1,from_previous_run
NCT03780972,1,from_previous_run
NCT02471833,1,from_previous_run
NCT01185171,1,from_previous_run
NCT05095779,1,from_previous_run
NCT05124210,1,from_previous_run
NCT03180528,1,from_previous_run
NCT02465489,1,from_previous_run
NCT01541917,0,from_previous_run
NCT02217345,1,from_previous_run
NCT04709835,0,from_previous_run
NCT00904722,1,from_previous_run
NCT00979212,0,from_previous_run
NCT03082677,1,from_previous_run
NCT02568423,1,from_previous_run
NCT00151281,1,from_previous_run
NCT06132867,0,from_previous_run
NCT01343823,0,from_previous_run
NCT00468819,1,from_previous_run
NCT03457103,1,from_previous_run
NCT03346083,1,from_previous_run
NCT04401800,1,from_previous_run
NCT01748552,1,from_previous_run
NCT01996748,1,from_previous_run
NCT03238911,1,from_previous_run
NCT02568566,1,from_previous_run
NCT02522325,1,from_previous_run
NCT02491671,0,from_previous_run
NCT00775268,1,from_previous_run
NCT03191786,1,from_previous_run
NCT05070390,1,from_previous_run
NCT03450629,1,from_previous_run
NCT04608500,1,from_previous_run
NCT04432376,1,from_previous_run
NCT00424398,1,from_previous_run
NCT05129137,1,from_previous_run
NCT01818427,1,from_previous_run
NCT04396847,1,from_previous_run
NCT02973802,1,from_previous_run
NCT02210195,1,from_previous_run
NCT00383786,1,from_previous_run
NCT02720185,0,from_previous_run
NCT00597766,0,from_previous_run
NCT00521352,1,from_previous_run
NCT01909154,1,from_previous_run
NCT00910624,1,from_previous_run
NCT03576183,1,from_previous_run
NCT00640614,1,from_previous_run
NCT00290732,1,from_previous_run
NCT03043391,1,from_previous_run
NCT04059406,0,from_previous_run
NCT02981368,1,from_previous_run
NCT00853827,1,from_previous_run
NCT04820530,1,from_previous_run
NCT01170598,1,from_previous_run
NCT02054806,1,from_previous_run
NCT03674411,1,from_previous_run
NCT02273141,1,from_previous_run
NCT00837265,1,from_previous_run
NCT01586975,0,from_previous_run
NCT00772954,1,from_previous_run
NCT03781375,1,from_previous_run
NCT03704922,0,from_previous_run
NCT04044664,0,from_previous_run
NCT03161028,0,from_previous_run
NCT01068730,1,from_previous_run
NCT00836927,1,from_previous_run
NCT01853475,1,from_previous_run
NCT00168103,1,from_previous_run
NCT03159104,1,from_previous_run
NCT01859078,1,from_previous_run
NCT04380090,0,from_previous_run
NCT01294670,1,from_previous_run
NCT00819767,1,from_previous_run
NCT00804856,0,from_previous_run
NCT02259400,0,from_previous_run
NCT05567159,1,from_previous_run
NCT02968433,1,from_previous_run
NCT04439214,1,from_previous_run
NCT02417974,0,from_previous_run
NCT01465412,1,from_previous_run
NCT01625091,0,from_previous_run
NCT02865499,1,from_previous_run
NCT00863746,0,from_previous_run
NCT02875860,1,from_previous_run
NCT00907335,1,from_previous_run
NCT00886340,0,from_previous_run
NCT04064905,1,from_previous_run
NCT02659540,1,from_previous_run
NCT01817855,1,from_previous_run
NCT00840476,0,from_previous_run
NCT03526549,1,from_previous_run
NCT02275611,1,from_previous_run
NCT04181762,0,from_previous_run
NCT00605176,1,from_previous_run
NCT03393208,1,from_previous_run
NCT01764256,0,from_previous_run
NCT04707313,1,from_previous_run
NCT02984644,1,from_previous_run
NCT03762473,1,from_previous_run
NCT00589056,1,from_previous_run
NCT03502915,0,from_previous_run
NCT00586209,-1,from_previous_run
NCT01945944,1,from_previous_run
NCT00432562,1,from_previous_run
NCT00857649,0,from_previous_run
NCT03057106,0,from_previous_run
NCT00925301,0,from_previous_run
NCT03496324,1,from_previous_run
NCT01789775,1,from_previous_run
NCT03900715,1,from_previous_run
NCT03462563,0,from_previous_run
NCT04081545,1,from_previous_run
NCT00850499,1,from_previous_run
NCT00282867,1,from_previous_run
NCT01092702,1,from_previous_run
NCT00885079,0,from_previous_run
NCT00598702,1,from_previous_run
NCT00770601,1,from_previous_run
NCT04833127,0,from_previous_run
NCT02158585,0,from_previous_run
NCT00950651,1,from_previous_run
NCT01420848,1,from_previous_run
NCT01112865,1,from_previous_run
NCT03274414,1,from_previous_run
NCT01095497,1,from_previous_run
NCT02824029,1,from_previous_run
NCT00796978,1,from_previous_run
NCT02754856,1,from_previous_run
NCT04305405,1,from_previous_run
NCT00746733,1,from_previous_run
NCT04337827,1,from_previous_run
NCT02841579,1,from_previous_run
NCT02035787,1,from_previous_run
NCT00685165,1,from_previous_run
NCT02316548,1,from_previous_run
NCT05343364,1,from_previous_run
NCT01279187,1,from_previous_run
NCT00474617,1,from_previous_run
NCT04004611,1,from_previous_run
NCT01462292,0,from_previous_run
NCT02417831,0,from_previous_run
NCT01222585,1,from_previous_run
NCT02187991,1,from_previous_run
NCT04774328,0,from_previous_run
NCT00930553,1,from_previous_run
NCT05160363,1,from_previous_run
NCT01902173,1,from_previous_run
NCT03697252,0,from_previous_run
NCT01280058,1,from_previous_run
NCT00299728,1,from_previous_run
NCT01118091,1,from_previous_run
NCT00838201,1,from_previous_run
NCT02006264,1,from_previous_run
NCT00348790,1,from_previous_run
NCT04034927,1,from_previous_run
NCT01057862,1,from_previous_run
NCT04949399,1,from_previous_run
NCT00105521,1,from_previous_run
NCT02251821,1,from_previous_run
NCT01123512,0,from_previous_run
NCT03646188,1,from_previous_run
NCT00219557,0,from_previous_run
NCT02658097,1,from_previous_run
NCT04239872,0,from_previous_run
NCT01147653,0,from_previous_run
NCT02434081,1,from_previous_run
NCT05129475,1,from_previous_run
NCT00838981,1,from_previous_run
NCT05065983,1,from_previous_run
NCT00867139,1,from_previous_run
NCT01952444,1,from_previous_run
NCT02579265,1,from_previous_run
NCT00497146,0,from_previous_run
NCT00834808,1,from_previous_run
NCT04533347,0,from_previous_run
NCT03903640,1,from_previous_run
NCT01375946,1,from_previous_run
NCT05422365,1,from_previous_run
NCT03097588,1,from_previous_run
NCT00638937,1,from_previous_run
NCT00830518,1,from_previous_run
NCT04051827,0,from_previous_run
NCT00762515,0,from_previous_run
NCT01262118,1,from_previous_run
NCT00365144,1,from_previous_run
NCT00318474,0,from_previous_run
NCT00905164,0,from_previous_run
NCT04530838,1,from_previous_run
NCT04212221,1,from_previous_run
NCT00674609,0,from_previous_run
NCT02756611,1,from_previous_run
NCT00838578,1,from_previous_run
NCT03398278,1,from_previous_run
NCT00909844,1,from_previous_run
NCT03538691,0,from_previous_run
NCT01371006,0,from_previous_run
NCT01793051,1,from_previous_run
NCT02920021,0,from_previous_run
NCT01280721,1,from_previous_run
NCT04501666,1,from_previous_run
NCT03406858,1,from_previous_run
NCT03836729,1,from_previous_run
NCT01209143,1,from_previous_run
NCT01598896,0,from_previous_run
NCT02651259,1,from_previous_run
NCT02113241,0,from_previous_run
NCT03124199,1,from_previous_run
NCT03713619,1,from_previous_run
NCT01076283,1,from_previous_run
NCT04582409,-1,from_previous_run
NCT04050670,1,from_previous_run
NCT04908683,1,from_previous_run
NCT00762450,0,from_previous_run
NCT01473745,0,from_previous_run
NCT00125528,1,from_previous_run
NCT03500302,1,from_previous_run
NCT02993302,0,from_previous_run
NCT03769116,1,from_previous_run
NCT02307565,1,from_previous_run
NCT01480297,1,from_previous_run
NCT04249336,1,from_previous_run
NCT00608894,0,from_previous_run
NCT00731198,1,from_previous_run
NCT00588094,1,from_previous_run
NCT01121939,1,from_previous_run
NCT01856270,0,from_previous_run
NCT01379573,1,from_previous_run
NCT02959944,0,from_previous_run
NCT00282308,1,from_previous_run
NCT00382590,1,from_previous_run
NCT04467697,1,from_previous_run
NCT00905021,1,from_previous_run
NCT00004547,1,from_previous_run
NCT04882540,1,from_previous_run
NCT03589976,0,from_previous_run
NCT01946542,0,from_previous_run
NCT01289015,1,from_previous_run
NCT01242111,1,from_previous_run
NCT06065735,1,from_previous_run
NCT00477607,0,from_previous_run
NCT04247282,1,from_previous_run
NCT02325414,0,from_previous_run
NCT03401671,0,from_previous_run
NCT00142415,1,from_previous_run
NCT00814801,1,from_previous_run
NCT04730349,-1,from_previous_run
NCT01822561,1,from_previous_run
NCT02362035,1,from_previous_run
NCT03848065,0,from_previous_run
NCT00936741,1,from_previous_run
NCT00862784,1,from_previous_run
NCT04000594,1,from_previous_run
NCT03897088,1,from_previous_run
NCT00933543,0,from_previous_run
NCT00577135,1,from_previous_run
NCT02537873,1,from_previous_run
NCT03844945,1,from_previous_run
NCT03679624,1,from_previous_run
NCT03193216,1,from_previous_run
NCT01159067,0,from_previous_run
NCT02916693,1,from_previous_run
NCT01559259,0,from_previous_run
NCT02806908,1,from_previous_run
NCT00795704,0,from_previous_run
NCT00996034,1,from_previous_run
NCT04880642,0,from_previous_run
NCT04647383,1,from_previous_run
NCT01059305,0,from_previous_run
NCT00950352,1,from_previous_run
NCT00126191,1,from_previous_run
NCT01736930,1,from_previous_run
NCT01354132,0,from_previous_run
NCT05196919,0,from_previous_run
NCT03760458,1,from_previous_run
NCT03783923,0,from_previous_run
NCT02998671,1,from_previous_run
NCT03442985,0,from_previous_run
NCT02171611,1,from_previous_run
NCT03439462,1,from_previous_run
NCT01445548,1,from_previous_run
NCT03436797,1,from_previous_run
NCT00687908,1,from_previous_run
NCT02036502,-1,from_previous_run
NCT01851720,1,from_previous_run
NCT00984009,1,from_previous_run
NCT05406440,1,from_previous_run
NCT02973269,1,from_previous_run
NCT02648347,0,from_previous_run
NCT00004228,0,from_previous_run
NCT02952534,1,from_previous_run
NCT01064882,1,from_previous_run
NCT05445921,1,from_previous_run
NCT01060592,1,from_previous_run
NCT05057221,1,from_previous_run
NCT02561585,0,from_previous_run
NCT03061188,1,from_previous_run
NCT02921919,1,from_previous_run
NCT00511875,0,from_previous_run
NCT01967823,1,from_previous_run
NCT01685567,1,from_previous_run
NCT04785794,1,from_previous_run
NCT01371786,1,from_previous_run
NCT02381288,0,from_previous_run
NCT00924443,1,from_previous_run
NCT00790855,0,from_previous_run
NCT00186888,1,from_previous_run
NCT05071313,1,from_previous_run
NCT03189524,1,from_previous_run
NCT00225212,1,from_previous_run
NCT03319745,1,from_previous_run
NCT01482195,1,from_previous_run
NCT01157429,1,from_previous_run
NCT02612857,1,from_previous_run
NCT03745716,1,from_previous_run
NCT02198664,1,from_previous_run
NCT02865460,1,from_previous_run
NCT03649841,1,from_previous_run
NCT00396253,1,from_previous_run
NCT00788073,0,from_previous_run
NCT01622257,1,from_previous_run
NCT00412087,1,from_previous_run
NCT00760617,1,from_previous_run
NCT02105415,0,from_previous_run
NCT00866047,1,from_previous_run
NCT03532009,0,from_previous_run
NCT04811040,1,from_previous_run
NCT00782184,0,from_previous_run
NCT01210118,1,from_previous_run
NCT01771107,1,from_previous_run
NCT03861871,1,from_previous_run
NCT00920816,1,from_previous_run
NCT04633187,0,from_previous_run
NCT00955916,1,from_previous_run
NCT03894124,1,from_previous_run
NCT03536949,1,from_previous_run
NCT02308540,-1,from_previous_run
NCT00597818,1,from_previous_run
NCT03614494,1,from_previous_run
NCT01206166,0,from_previous_run
NCT03538054,0,from_previous_run
NCT03094832,-1,from_previous_run
NCT04964388,1,from_previous_run
NCT01178385,1,from_previous_run
NCT03112681,1,from_previous_run
NCT03496298,0,from_previous_run
NCT00952380,1,from_previous_run
NCT01600326,1,from_previous_run
NCT03549117,0,from_previous_run
NCT03150108,1,from_previous_run
NCT01881984,1,from_previous_run
NCT04081103,1,from_previous_run
NCT04908800,1,from_previous_run
NCT02562716,0,from_previous_run
NCT00416494,1,from_previous_run
NCT04734873,0,from_previous_run
NCT04140292,1,from_previous_run
NCT02352753,0,from_previous_run
NCT04515849,1,from_previous_run
NCT00780910,1,from_previous_run
NCT01706939,1,from_previous_run
NCT00684762,1,from_previous_run
NCT05007080,-1,from_previous_run
NCT04163458,1,from_previous_run
NCT02137837,1,from_previous_run
NCT03870763,0,from_previous_run
NCT03939897,1,from_previous_run
NCT00410813,1,from_previous_run
NCT03639610,1,from_previous_run
NCT02160145,0,from_previous_run
NCT02332902,1,from_previous_run
NCT01204788,1,from_previous_run
NCT01634100,1,from_previous_run
NCT03358875,1,from_previous_run
NCT00749203,1,from_previous_run
NCT01136356,1,from_previous_run
NCT02300259,1,from_previous_run
NCT02095158,1,from_previous_run
NCT03124160,1,from_previous_run
NCT04494646,1,from_previous_run
NCT03878979,1,from_previous_run
NCT01131169,-1,from_previous_run
NCT01146054,-1,from_previous_run
NCT02770365,-1,from_previous_run
NCT01964560,-1,from_previous_run
NCT01655043,-1,from_previous_run
NCT03324607,-1,from_previous_run
NCT00392990,-1,from_previous_run
NCT03045341,0,from_previous_run
NCT00870740,-1,from_previous_run
NCT04191148,-1,from_previous_run
NCT00532883,0,from_previous_run
NCT01301742,-1,from_previous_run
NCT00986258,-1,from_previous_run
NCT04859517,0,from_previous_run
NCT01447719,-1,from_previous_run
NCT04432272,-1,from_previous_run
NCT04841577,-1,from_previous_run
NCT01577537,-1,from_previous_run
NCT02225275,-1,from_previous_run
NCT02337829,-1,from_previous_run
NCT01430624,0,from_previous_run
NCT04024462,-1,from_previous_run
NCT00578669,-1,from_previous_run
NCT04095793,-1,from_previous_run
NCT00582933,-1,from_previous_run
NCT01505608,0,from_previous_run
NCT01332188,-1,from_previous_run
NCT00142116,-1,from_previous_run
NCT04483479,-1,from_previous_run
NCT03640949,-1,from_previous_run
NCT00852631,-1,from_previous_run
NCT02528786,-1,from_previous_run
NCT02731690,-1,from_previous_run
NCT01407107,-1,from_previous_run
NCT02762708,-1,from_previous_run
NCT00876694,-1,from_previous_run
NCT02667392,0,from_previous_run
NCT03866434,-1,from_previous_run
NCT03749109,0,from_previous_run
NCT01526538,-1,from_previous_run
NCT03457142,-1,from_previous_run
NCT03348930,-1,from_previous_run
NCT02255032,-1,from_previous_run
NCT02913612,0,from_previous_run
NCT00472043,-1,from_previous_run
NCT03462719,-1,from_previous_run
NCT00667875,0,from_previous_run
NCT01229449,0,from_previous_run
NCT05054374,-1,from_previous_run
NCT00955279,0,from_previous_run
NCT00000142,-1,from_previous_run
NCT00775229,-1,from_previous_run
NCT02886624,-1,from_previous_run
NCT03802630,-1,from_previous_run
NCT02601001,-1,from_previous_run
NCT03475875,-1,from_previous_run
NCT00918255,0,from_previous_run
NCT04401904,-1,from_previous_run
NCT00597727,-1,from_previous_run
NCT01232205,-1,from_previous_run
NCT00123110,-1,from_previous_run
NCT03869684,0,from_previous_run
NCT02224872,-1,from_previous_run
NCT04095286,-1,from_previous_run
NCT02656420,-1,from_previous_run
NCT00772915,-1,from_previous_run
NCT01604109,-1,from_previous_run
NCT00824408,0,from_previous_run
NCT01431170,-1,from_previous_run
NCT00742859,0,from_previous_run
NCT01847027,-1,from_previous_run
NCT04604132,0,from_previous_run
NCT02142608,-1,from_previous_run
NCT04895293,-1,from_previous_run
NCT05418777,0,from_previous_run
NCT03289208,-1,from_previous_run
NCT03297216,-1,from_previous_run
NCT00178841,-1,from_previous_run
NCT02170779,0,from_previous_run
NCT02545127,0,from_previous_run
NCT01149460,-1,from_previous_run
NCT03996369,-1,from_previous_run
NCT04623996,-1,from_previous_run
NCT03974100,-1,from_previous_run
NCT04001517,-1,from_previous_run
NCT03043807,-1,from_previous_run
NCT03381274,-1,from_previous_run
NCT04517435,-1,from_previous_run
NCT00997672,0,from_previous_run
NCT00934947,-1,from_previous_run
NCT00301028,-1,from_previous_run
NCT03843541,-1,from_previous_run
NCT02129192,0,from_previous_run
NCT01509040,-1,from_previous_run
NCT03557918,-1,from_previous_run
NCT00218491,-1,from_previous_run
NCT00139399,-1,from_previous_run
NCT01257581,-1,from_previous_run
NCT02815670,-1,from_previous_run
NCT02392559,-1,from_previous_run
NCT00808249,-1,from_previous_run
NCT04009577,-1,from_previous_run
NCT02577406,0,from_previous_run
NCT00621192,-1,from_previous_run
NCT04123704,-1,from_previous_run
NCT02981407,-1,from_previous_run
NCT04053764,-1,from_previous_run
NCT00880685,-1,from_previous_run
NCT05001945,-1,from_previous_run
NCT04181723,-1,from_previous_run
NCT02892149,0,from_previous_run
NCT04626297,-1,from_previous_run
NCT00711646,-1,from_previous_run
NCT04009824,-1,from_previous_run
NCT02476175,-1,from_previous_run
NCT02299427,-1,from_previous_run
NCT00932893,-1,from_previous_run
NCT03239496,-1,from_previous_run
NCT02811263,-1,from_previous_run
NCT04535544,-1,from_previous_run
NCT00798161,-1,from_previous_run
NCT00950755,-1,from_previous_run
NCT01960348,-1,from_previous_run
NCT00809458,-1,from_previous_run
NCT03573544,-1,from_previous_run
NCT00163020,-1,from_previous_run
NCT03210714,-1,from_previous_run
NCT02875067,-1,from_previous_run
NCT03309657,-1,from_previous_run
NCT04140695,-1,from_previous_run
NCT00129376,-1,from_previous_run
NCT03881371,-1,from_previous_run
NCT00390780,-1,from_previous_run
NCT02954458,-1,from_previous_run
NCT04927247,0,from_previous_run
NCT00605072,0,from_previous_run
NCT03101150,-1,from_previous_run
NCT00538759,-1,from_previous_run
NCT04003896,-1,from_previous_run
NCT03593655,0,from_previous_run
NCT03964415,-1,from_previous_run
NCT04495283,-1,from_previous_run
NCT00813813,-1,from_previous_run
NCT02859558,0,from_previous_run
NCT03099304,-1,from_previous_run
NCT02586805,-1,from_previous_run
NCT03994211,-1,from_previous_run
NCT03834493,0,from_previous_run
NCT02307318,-1,from_previous_run
NCT00821431,-1,from_previous_run
NCT00325598,-1,from_previous_run
NCT04399161,0,from_previous_run
NCT03991013,-1,from_previous_run
NCT01176266,-1,from_previous_run
NCT00350532,-1,from_previous_run
NCT01722162,-1,from_previous_run
NCT00580723,-1,from_previous_run
NCT01212172,0,from_previous_run
NCT01926197,-1,from_previous_run
NCT00480441,-1,from_previous_run
NCT03554772,-1,from_previous_run
NCT03084536,0,from_previous_run
NCT03822117,0,from_previous_run
NCT00349713,-1,from_previous_run
NCT03971617,0,from_previous_run
NCT02163694,-1,from_previous_run
NCT02263911,-1,from_previous_run
NCT02366871,-1,from_previous_run
NCT03699124,-1,from_previous_run
NCT03068468,0,from_previous_run
NCT04851873,-1,from_previous_run
NCT00692198,0,from_previous_run
NCT02961595,-1,from_previous_run
NCT02088697,-1,from_previous_run
NCT00888173,-1,from_previous_run
NCT00979654,-1,from_previous_run
NCT00367991,-1,from_previous_run
NCT03816761,-1,from_previous_run
NCT04537715,-1,from_previous_run
NCT03021954,0,from_previous_run
NCT02418455,-1,from_previous_run
NCT01703845,-1,from_previous_run
NCT01632579,-1,from_previous_run
NCT03567291,-1,from_previous_run
NCT03674112,-1,from_previous_run
NCT00185965,-1,from_previous_run
NCT02329860,-1,from_previous_run
NCT01958008,-1,from_previous_run
NCT01390402,-1,from_previous_run
NCT04146038,-1,from_previous_run
NCT04382404,-1,from_previous_run
NCT03332784,-1,from_previous_run
NCT03583086,-1,from_previous_run
NCT03078192,-1,from_previous_run
NCT02007434,0,from_previous_run
NCT00384813,0,from_previous_run
NCT00937404,-1,from_previous_run
NCT00686972,-1,from_previous_run
NCT00118352,-1,from_previous_run
NCT03490032,-1,from_previous_run
NCT03828799,-1,from_previous_run
NCT01032889,0,from_previous_run
NCT01673126,-1,from_previous_run
NCT02282904,-1,from_previous_run
NCT04334460,-1,from_previous_run
NCT01015703,-1,from_previous_run
NCT00905125,-1,from_previous_run
NCT02465866,-1,from_previous_run
NCT04258423,-1,from_previous_run
NCT02598661,-1,from_previous_run
NCT00141297,-1,from_previous_run
NCT00006184,-1,from_previous_run
NCT01579084,-1,from_previous_run
NCT02684617,-1,from_previous_run
NCT04882917,-1,from_previous_run
NCT00838539,-1,from_previous_run
NCT02756650,-1,from_previous_run
NCT03024255,-1,from_previous_run
NCT00762411,0,from_previous_run
NCT00981175,-1,from_previous_run
NCT02702518,0,from_previous_run
NCT03023085,-1,from_previous_run
NCT00104234,-1,from_previous_run
NCT00291135,-1,from_previous_run
NCT04411953,-1,from_previous_run
NCT00101036,-1,from_previous_run
NCT02188849,-1,from_previous_run
NCT00099632,0,from_previous_run
NCT04144140,0,from_previous_run
NCT00694109,-1,from_previous_run
NCT03272217,-1,from_previous_run
NCT05118386,-1,from_previous_run
NCT00384956,-1,from_previous_run
NCT02437253,-1,from_previous_run
NCT01991977,-1,from_previous_run
NCT04703192,-1,from_previous_run
NCT01557569,-1,from_previous_run
NCT02547233,-1,from_previous_run
NCT03539887,-1,from_previous_run
NCT00847171,-1,from_previous_run
NCT00859495,-1,from_previous_run
NCT03887533,0,from_previous_run
NCT00905060,-1,from_previous_run
NCT02658890,-1,from_previous_run
NCT00803686,-1,from_previous_run
NCT01786707,-1,from_previous_run
NCT01260922,-1,from_previous_run
NCT04711005,-1,from_previous_run
NCT00429416,-1,from_previous_run
NCT00537290,-1,from_previous_run
NCT03601507,-1,from_previous_run
NCT03704467,-1,from_previous_run
NCT00971321,-1,from_previous_run
NCT00993148,-1,from_previous_run
NCT01688882,0,from_previous_run
NCT03604705,-1,from_previous_run
NCT00812097,-1,from_previous_run
NCT02919618,-1,from_previous_run
NCT00142454,-1,from_previous_run
NCT03627065,-1,from_previous_run
NCT03099538,-1,from_previous_run
NCT01444924,-1,from_previous_run
NCT01283009,0,from_previous_run
NCT00382928,-1,from_previous_run
NCT03012672,-1,from_previous_run
NCT03936959,-1,from_previous_run
NCT00450866,-1,from_previous_run
NCT03461861,-1,from_previous_run
NCT04871529,-1,from_previous_run
NCT03859635,-1,from_previous_run
NCT01448213,0,from_previous_run
NCT00775593,-1,from_previous_run
NCT00245583,0,from_previous_run
NCT04335123,-1,from_previous_run
NCT00837967,-1,from_previous_run
NCT03164928,0,from_previous_run
NCT03376321,-1,from_previous_run
NCT00860015,-1,from_previous_run
NCT02244463,-1,from_previous_run
NCT01383486,-1,from_previous_run
NCT01654107,-1,from_previous_run
NCT00095056,-1,from_previous_run
NCT00625846,-1,from_previous_run
NCT02096471,-1,from_previous_run
NCT00587834,-1,from_previous_run
NCT00221338,-1,from_previous_run
NCT02509624,-1,from_previous_run
NCT02819297,-1,from_previous_run
NCT02336594,-1,from_previous_run
NCT05142228,0,from_previous_run
NCT03823287,-1,from_previous_run
NCT02555449,-1,from_previous_run
NCT03480360,-1,from_previous_run
NCT01849783,-1,from_previous_run
NCT02338973,-1,from_previous_run
NCT04668950,-1,from_previous_run
NCT02034006,0,from_previous_run
NCT03446456,0,from_previous_run
NCT03705962,-1,from_previous_run
NCT00988143,-1,from_previous_run
NCT04075292,-1,from_previous_run
NCT01161472,0,from_previous_run
NCT03513328,-1,from_previous_run
NCT01612767,-1,from_previous_run
NCT03334851,-1,from_previous_run
NCT00809835,-1,from_previous_run
NCT00005803,-1,from_previous_run
NCT02564744,-1,from_previous_run
NCT02054754,-1,from_previous_run
NCT03675451,-1,from_previous_run
NCT02698566,-1,from_previous_run
NCT03737110,-1,from_previous_run
NCT03711188,-1,from_previous_run
NCT02873598,-1,from_previous_run
NCT00851318,-1,from_previous_run
NCT02213042,-1,from_previous_run
NCT04680637,0,from_previous_run
NCT01438957,0,from_previous_run
NCT02080819,-1,from_previous_run
NCT02078284,-1,from_previous_run
NCT01652196,1,processed
NCT01838785,1,processed
NCT04491604,1,processed
NCT03569098,0,processed
NCT01717742,1,processed
NCT01323920,1,processed
NCT01416805,1,processed
NCT02397720,1,processed
NCT02213107,1,processed
NCT00981227,1,processed
NCT03803774,1,processed
NCT04785612,1,processed
NCT03632135,1,processed
NCT02037295,1,processed
NCT04646044,1,processed
NCT05943990,1,processed
NCT00089999,0,processed
NCT01188811,1,processed
NCT00818662,0,processed
NCT00685919,1,processed
NCT04372017,1,processed
NCT00871741,0,processed
NCT02984384,1,processed
NCT00392379,1,processed
NCT03527732,1,processed
NCT03627767,1,processed
NCT03723915,1,processed
NCT00857389,1,processed
NCT05136885,0,processed
NCT04183335,1,processed
NCT03343080,1,processed
NCT01635101,0,processed
NCT03515213,1,processed
NCT04650893,1,processed
NCT00810602,1,processed
NCT02807636,0,processed
NCT00118846,0,processed
NCT01589497,1,processed
NCT03768414,0,processed
NCT01147055,1,processed
NCT04109547,0,processed
NCT05780268,1,processed
NCT03120949,1,processed
NCT03472365,1,processed
NCT01938664,0,processed
NCT01059903,0,processed
NCT00781911,1,processed
NCT05270863,1,processed
NCT03078556,1,processed
NCT02314689,1,processed
NCT01546753,1,processed
NCT00964158,1,processed
NCT01983462,-1,processed
NCT00834977,0,processed
NCT01757275,1,processed
NCT00006110,1,processed
NCT03729362,1,processed
NCT03219372,1,processed
NCT02508259,0,processed
NCT05117008,0,processed
